API,Permission,Permission_DisplayName,Permission_ID,Permission_Description,Permission_Type
Microsoft Graph,TeamworkDevice.ReadWrite.All,Read and write Teams devices,ddd97ecb-5c31-43db-a235-0ee20e635c40,Allow the app to read and write the management data for Teams devices on your behalf.,delegated
Microsoft Graph,TeamworkTag.Read,Read tags in Teams,57587d0b-8399-45be-b207-8050cec54575,"Allows the app to read tags in Teams, on your behalf.",delegated
Microsoft Graph,TeamworkTag.ReadWrite,Read and write tags in Teams,539dabd7-b5b6-4117-b164-d60cd15a8671,"Allows the app to read and write tags in Teams, on your behalf.",delegated
Microsoft Graph,TeamworkUserInteraction.Read.All,Read all of the possible Teams interactions between you and other users,b4d26916-07e0-4daf-9096-9f6d9174aa96,Allows the app to read all of the possible Teams interactions between you and other users.,delegated
Microsoft Graph,TermStore.Read.All,Read term store data,297f747b-0005-475b-8fef-c890f5152b38,"Allows the app to read the term store data that you have access to. This includes all sets, groups and terms in the term store.",delegated
Microsoft Graph,TermStore.ReadWrite.All,Read and write term store data,6c37c71d-f50f-4bff-8fd3-8a41da390140,"Allows the app to read or modify data that you have access to. This includes all sets, groups and terms in the term store.",delegated
Microsoft Graph,ThreatAssessment.ReadWrite.All,Read and write threat assessment requests,cac97e40-6730-457d-ad8d-4852fddab7ad,Allows an app to read your organization's threat assessment requests on your behalf. Also allows the app to create new requests to assess threats received by your organization on your behalf.,delegated
Microsoft Graph,ThreatHunting.Read.All,Run hunting queries,b152eca8-ea73-4a48-8c98-1a6742673d99,Allows the app to run hunting queries that you can execute.,delegated
Microsoft Graph,ThreatIndicators.Read.All,Read all threat indicators,9cc427b4-2004-41c5-aa22-757b755e9796,"Allows the app to read all the indicators for your organization, on your behalf.",delegated
Microsoft Graph,ThreatIndicators.ReadWrite.OwnedBy,Manage threat indicators this app creates or owns,91e7d36d-022a-490f-a748-f8e011357b42,"Allows the app to create threat indicators, and fully manage those threat indicators (read, update and delete), on your behalf. ??It cannot update any threat indicators that it is not an owner of.",delegated
Microsoft Graph,ThreatIntelligence.Read.All,Read threat intelligence Information,f266d9c0-ccb9-4fb8-a228-01ac0d8d6627,"Allows the app to read threat intelligence information, such as indicators, observations, and articles, on your behalf.",delegated
Microsoft Graph,ThreatSubmission.Read,Read threat submissions,fd5353c6-26dd-449f-a565-c4e16b9fce78,Allows the app to read the threat submissions and threat submission policies that you own on your behalf.,delegated
Microsoft Graph,ThreatSubmission.Read.All,Read all threat submissions,7083913a-4966-44b6-9886-c5822a5fd910,Allows the app to read your organization's threat submissions and threat submission policies on your behalf.,delegated
Microsoft Graph,ThreatSubmission.ReadWrite,Read and write threat submissions,68a3156e-46c9-443c-b85c-921397f082b5,Allows the app to read the threat submissions and threat submission policies that you own. Also allows the app to create new threat submissions on your behalf.,delegated
Microsoft Graph,ThreatSubmission.ReadWrite.All,Read and write all threat submissions,8458e264-4eb9-4922-abe9-768d58f13c7f,Allows the app to read your organization's threat submissions and threat submission policies on your behalf. Also allows the app to create new threat submissions on your behalf.,delegated
Microsoft Graph,ThreatSubmissionPolicy.ReadWrite.All,Read and write all threat submission policies,059e5840-5353-4c68-b1da-666a033fc5e8,Allows the app to read your organization's threat submission policies  on your behalf. Also allows the app to create new threat submission policies  on your behalf.,delegated
Microsoft Graph,Topic.Read.All,Read topic items,79c4c76f-409a-4f98-884d-e2c09291ec26,Allows the app to read topics data on your behalf.,delegated
Microsoft Graph,TrustFrameworkKeySet.Read.All,Read trust framework key sets,7ad34336-f5b1-44ce-8682-31d7dfcd9ab9,"Allows the app to read trust framework key sets, on your behalf.",delegated
Microsoft Graph,TrustFrameworkKeySet.ReadWrite.All,Read and write trust framework key sets,39244520-1e7d-4b4a-aee0-57c65826e427,"Allows the app to read or write trust framework key sets, on your behalf.",delegated
Microsoft Graph,UnifiedGroupMember.Read.AsGuest,Read unified group memberships as guest,73e75199-7c3e-41bb-9357-167164dbb415,"Allows the app to read basic unified group properties, memberships and owners of the group you are a member of.",delegated
Microsoft Graph,User-ConvertToInternal.ReadWrite.All,Convert an external user to internal member user,550e695c-7511-40f4-ac79-e8fb9c82552d,Allow the app to convert an external user to an internal member user on your behalf.,delegated
Microsoft Graph,User-LifeCycleInfo.Read.All,Read all users' lifecycle information,ed8d2a04-0374-41f1-aefe-da8ac87ccc87,"Allows the app to read the lifecycle information like employeeLeaveDateTime of users in your organization, on behalf of the signed-in user.",delegated
Microsoft Graph,User-LifeCycleInfo.ReadWrite.All,Read and write all users' lifecycle information,7ee7473e-bd4b-4c9f-987c-bd58481f5fa2,"Allows the app to read and write the lifecycle information like employeeLeaveDateTime of users in your organization, on behalf of the signed-in user.",delegated
Microsoft Graph,User.EnableDisableAccount.All,Enable and disable user accounts,f92e74e7-2563-467f-9dd0-902688cb5863,"Allows the app to enable and disable users' accounts, on your behalf.",delegated
Microsoft Graph,User.Export.All,Export user's data,405a51b5-8d8d-430b-9842-8be4b0e9f324,"Allows the app to export data (e.g. customer content or system-generated logs), associated with any user in your company, when the app is used by a privileged user (e.g. a Company Administrator).",delegated
Microsoft Graph,User.Invite.All,Invite guest users to the organization,63dd7cd9-b489-4adf-a28c-ac38b9a0f962,"Allows the app to invite guest users to the organization, on your behalf.",delegated
Microsoft Graph,User.ManageIdentities.All,Manage  user identities,637d7bec-b31e-4deb-acc9-24275642a2c9,"Allows the app to read, update and delete identities that are associated with a user's account that you have access to. This controls the identities users can sign-in with.",delegated
Microsoft Graph,User.Read,Sign you in and read your profile,e1fe6dd8-ba31-4d61-89e7-88639da4683d,Allows you to sign in to the app with your organizational account and let the app read your profile. It also allows the app to read basic company information.,delegated
Microsoft Graph,User.Read.All,Read all users' full profiles,a154be20-db9c-4678-8ab7-66f6cc099a59,"Allows the app to read the full set of profile properties, reports, and managers of other users in your organization, on your behalf.",delegated
Microsoft Graph,User.ReadBasic.All,Read all users' basic profiles,b340eb25-3456-403f-be2f-af7a0d370277,"Allows the app to read a basic set of profile properties of other users in your organization on your behalf. Includes display name, first and last name, email address and photo.",delegated
Microsoft Graph,User.ReadWrite,Read and update your profile,b4e74841-8e56-480b-be8b-910348b18b4c,"Allows the app to read your profile, and discover your group membership, reports and manager. It also allows the app to update your profile information on your behalf.",delegated
Microsoft Graph,User.ReadWrite.All,Read and write all users' full profiles,204e0828-b5ca-4ad8-b9f3-f32a958e7cc4,"Allows the app to read and write the full set of profile properties, reports, and managers of other users in your organization, on your behalf.",delegated
Microsoft Graph,UserActivity.ReadWrite.CreatedByApp,Read and write app activity to your activity feed,47607519-5fb1-47d9-99c7-da4b48f369b1,Allows the app to read and report your activity in the app.,delegated
Microsoft Graph,UserAuthenticationMethod.Read,Read your authentication methods.,1f6b61c5-2f65-4135-9c9f-31c0f8d32b52,"Allows the app to read your authentication methods, including phone numbers and Authenticator app settings. This does not allow the app to see secret information like your passwords, or to sign-in or otherwise use your authentication methods.",delegated
Microsoft Graph,UserAuthenticationMethod.Read.All,Read all users' authentication methods,aec28ec7-4d02-4e8c-b864-50163aea77eb,"Allows the app to read authentication methods of all users you have access to in your organization. Authentication methods include things like a users phone numbers and Authenticator app settings. This does not allow the app to see secret information like passwords, or to sign-in or otherwise use the authentication methods.",delegated
Microsoft Graph,UserAuthenticationMethod.ReadWrite,Read and write your authentication methods,48971fc1-70d7-4245-af77-0beb29b53ee2,"Allows the app to read and write your authentication methods, including phone numbers and Authenticator app settings.This does not allow the app to see secret information like your passwords, or to sign-in or otherwise use your authentication methods.",delegated
Microsoft Graph,UserAuthenticationMethod.ReadWrite.All,Read and write all users' authentication methods,b7887744-6746-4312-813d-72daeaee7e2d,"Allows the app to read and write authentication methods of all users you have access to in your organization.                       Authentication methods include things like a users phone numbers and Authenticator app settings. This does not allow                      the app to see secret information like passwords, or to sign-in or otherwise use the authentication methods.",delegated
Microsoft Graph,UserNotification.ReadWrite.CreatedByApp,Deliver and manage your notifications,26e2f3e8-b2a1-47fc-9620-89bb5b042024,"Allows the app to send, read, update and delete your app-specific notifications.",delegated
Microsoft Graph,UserTeamwork.Read,Read your teamwork settings.,834bcc1c-762f-41b0-bb91-1cdc323ee4bf,"Allows the app to read your teamwork settings, on your behalf.",delegated
Microsoft Graph,UserTimelineActivity.Write.CreatedByApp,Write app activity to your timeline,367492fc-594d-4972-a9b5-0d58c622c91c,Allows the app to report your app activity information to Microsoft Timeline.,delegated
Microsoft Graph,VirtualAppointment.Read,Read your virtual appointments???,27470298-d3b8-4b9c-aad4-6334312a3eac,Allows the app to read virtual appointments on your behalf.,delegated
Microsoft Graph,VirtualAppointment.ReadWrite,Read and write your virtual appointments,2ccc2926-a528-4b17-b8bb-860eed29d64c,Allows the app to read and write virtual appointments on your behalf.,delegated
Microsoft Graph,VirtualAppointmentNotification.Send,Send notification regarding virtual appointments,20d02fff-a0ef-49e7-a46e-019d4a6523b7,Allows the app to send notification regarding virtual appointments on your behalf.,delegated
Microsoft Graph,VirtualEvent.Read,Read your virtual events,6b616635-ae58-433a-a918-8c45e4f304dc,Allows the app to read virtual events created by the you,delegated
Microsoft Graph,VirtualEvent.ReadWrite,Read and write your virtual events,d38d189c-e29b-4344-8b3b-829bfa81380b,Allows the app to read and write virtual events for you,delegated
Microsoft Graph,WindowsUpdates.ReadWrite.All,Read and write all Windows update deployment settings,11776c0c-6138-4db3-a668-ee621bea2555,Allows the app to read and write all Windows update deployment settings for the organization on your behalf.,delegated
